header
Eugene Bridges;Born to be Blue;blues;Blues;YEAR: 1998;1998;If You Don't Wanna Love Me;Little Boy Blue;Tears of a Fool;Born to Be Blue;Learn How to Let You Go;Aching Heart;Good Times;(My Only Reason for Working) Ain't No Reason No More;Dr. Can You Tell Me;Somebody Loves You;Good Thing;A Change Is Gonna Come;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7870
Various Artists;Night Jazz Fantasy Vol. 1;blues;Jazz;;;Patti Cake - thom Rotella Band;Sola - The Fantasy Band;Follow Me - Thursday Diva;The Grey ghost - Thursday Diva;Chitlins Parmigiana - Vivino Brothers;Someday - Film &The BB's;Friends for life - Mann Brotherss Band;Shape of my heart - Chuck Loeb;Rain - Charles & Friedman;En El Rio - Chuck Loeb;Save the best for last - Warren Bernhardt;My foolish Heart - Michael Franks With Bob Mintzer Big Band;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7871
DJ Marky;Audio Architecture: 2;blues;;;;Riptide | >EI3<;Carolina Carol Bela (DJ Marky & XRS Remix) | Jorge Benjor & Toquinho;Shake It | Shy FX;Midnight | Un-Cut;Hush Hush | Simon;Altitude | Stakka, Skynet & Friction;Dainjah | Future Cut;Spaced Invader | Hatiras Vs. J. Majik;Kerb Crawler | Ed Rush & Optical;Make It Tonight | High Contrast;Trouble | Q Project;Gateman | Digital;Miami Flashback | >E|3<;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7872
Anthrax;Madhouse;blues;;;;A.I.R.;Metal trashing mad;panic;the enemy;I'm the law;Madhouse;s.s.c. Stand or Fall;Howling furier;Medusa;Armed & Dangerous;Sabbath bloody sabbath;God save the queen;Gung Ho;Soldiers of metal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7873
planet of love;planet of love;blues;New Age;YEAR: 2000;2000;Planet Love;å¤œé–“é£›è¡Œ;Dreaming;æ°´ã?®æƒ‘æ˜Ÿã?«ç”Ÿã?¾ã‚Œã?¦;Chant-I;You're My Friend (å?›ã?¯åƒ•ã?®å?‹ã? ã?¡);For Peaceful Fields;å†¬ã?®ãƒ¢ã‚¶ã‚¤ã‚¯;ã‚ˆã‚?ã?“ã?³ã?®ã?†ã?Ÿ;Chant-II;Grace of the Earth;çŸ¥ã‚‰ã‚Œã?–ã‚‹å­?ä¾›é?” (Unknown Children);If There Were No Mines (with Planet Of Love);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7874
The Doncaster Jazz Orchestra;Discover The Spirit;blues;Jazz;YEAR: 2003;2003;Count Bubba;Who Can I Turn To;Lonely Street;This Is Always;Good News;Silky;A Salute To Elvis Costello;Almost There;The Never-Ending Ending Blues;Our Love Is Here To Stay;West Side Story Suite;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7875
Noir DÃ©sir;Des visages des figures;blues;Rock;;2001;L'enfant roi;Le grand incendie;Le vent nous portera;Des armes;L'appartement;Des visages des figures;Son style 1;Son style 2;A l'envers Ã  l'endroit;Lost;Bouquet de nerfs;L'Europe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7876
George Michael;Patience;blues;Blues;YEAR: 2004;2004;Patience;Amazing;John And Elvis Are Dead;Cars And Trains;Round Here;Shoot The Dog;My Mother Had A Brother;Flawless (Go To The City);American Angel;Precious Box;Please Send Me Someone (Anselmo's Song);Freeek! '04;Through;Patience PT II;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7877
Various;BLUE MONDAY - Pfingsten Gospel Special;blues;;;;??? / BLUE MONDAY;??? / Ed Ward;??? / TRAIN YOUR CHILD;??? / WHAT ARE THEY DOIN' IN HEAVEN TODAY;??? / I HAD A GOOD FATHER AND MOTHER;??? / Ed Ward;??? / EVERBODY OUGHTA PRAY SOMETIME;??? / THE KING OF KINGS;??? / HONEY IN THE ROCK;??? / LORD, I WISH I COULD SEE;??? / Ed Ward;??? / GET ON BORD LITTLE CHILDREN;??? / DON'T LEAVE, THIS MAY BE THE LAST TIME;??? / THOSE CHIMING BELLS;??? / JESUS IS THE FIRST LINE OF DEFENCE;??? / Ed Ward;??? / DIG A LITTLE DEEPER;??? / SOMETIMES;??? / I JOHN SAW;??? / YIELD NOT TO TEMPTATION;??? / Ed Ward;??? / LOVE LIKE A RIVER;??? / WALK IN THE LIGHT;??? / I TELL IT, WHERE EVER I GO;??? / Ed Ward;??? / HE'S MY RUG;??? / MUST JESUS BEAR THIS CROSS ALONE?;??? / GOD IS STANDING BY;??? / OH, WHAT A MEETING;??? / Ed Ward;;;;;;;;;;;;;;;7878
Various;The Saint Soundtrack;blues;Soundtrack;;1997;Orbital / The Saint theme;Sneaker Pimps / 6 underground (Nellee Hooper mix);Moby / Oil 1;Fluke / Atom bomb;Luscious Jackson / Roses fade (Mojo mix);The Chemical Brothers / Setting sun (instrumental);Underworld / Pearl's girl;Duran Duran / Out of my mind;Daft Punk / Da Funk;David Bowie / Little wonder (Danny Saber dance mix);Superior / Polariod Millenium;Dreadzone / A dream within a dream;Duncan Sheik / In the absence of sun;Everything But The Girl / Before today;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7879
Boel & Hall;Boel & Hall;blues;Blues;;2000;Change of a lifetime;Why don't you come around;Let's go out tonight;Can't help myself;Between the lines;Performing yhe heartache;Stay with me;Blood and honey;Tender to grey;The last song in the world;Hall video footage (enchanced material);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7880
Hiroshi Okazaki;Neo Standard (living jazz);blues;Jazz;YEAR: 2003;2003;Spinning Wheel;Raindrops Keep Fallin' On My Head;Here, There And Everywhere;By The Time I Get To Phoenix;You've Made Me So Very Happy;Maybe September;I'll Never Fall In Love Again;Girl Talk;Traces;Something;Yesterday I Heard The Rain;Didn't We;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7881
La Mississippi;Sietevidas;blues;Blues;;2003;Todo otra vez;El dieciseis;En busca de pleitos;El ultimo blues;Ermitaño;La casa;Bebo por amor;Testigo;Lejos de aca;Veinte chicas veinte;Tarde hasta para un gato;Sopa de hueso;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7882
Rickie Mann;The Little Things;blues;Blues;;2003;Getting Use To Lonely;The Things You Make Me Do;I'm Gonna Love You;Junkstore Junkie;I'll Give;Cry;Last Time Blues;Hand in Hand;Powerful Love;Princess Cinderella;You Can Do No Wrong;Jill the Ripper;The Little Things;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7883
Steve Collom;Soul Companion;blues;;;;Keeper;Forever;Lost for Words;Bass Thing (Instrumental);Like You Jesus;Like You Jesus (Instrumental);Soul Companion;My Hope;I Can Feel It;I Know;Catch a Star;Missing You (Instrumental);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7884
Midle Of The Road;I Grandi Successi Originali cd1;blues;Pop;;;Pweedle dee Pweedle  dum;Sacramento (a wonderful iown);Soley soley;Chirpy chirpy cheep cheep;Sanson and belilà;Love sweet love;I can't tell the Bottom from thetop;The tlak of all the usa;To remind me;Happier phan i;Ain't no mountain high enough;Medicine wonan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7885
Sonic Dragolgo;My Sweet Honey Bunny;blues;Hardcore;YEAR: 1999/08/07;1999;Groove;Mexico;Synth De Date;Sweet Machinegun;Punk;A-Ninja;Miffy;Technique;Ponk;Banbi;Eriot Terrorist;Gabba Champ of Elec;My Sweet Honey Bunny;Pun Pun Village;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7886
Various;Next Generation Swing [Volume 2] CD 1;blues;Swing;Disk 1 of 2;;The New Morty Show / White Wedding (Rebel Yell) Medley;Hipster Daddy-O & The Hand Grenades / Daddy-O;Wally's Swing World / All of Me;Big Daddy Orchestra / Jump, Jive, An' Wail;The Swingtips / The Business End of The Barrel;Bill Elliot Swing Orchestra / Mildred, Won't You Behave;Mitch Woods & His Rocket 88's / Golden Gate Jump;Speak Easy Spies / Play it Cool;Ray Condo And His Ricochets / Swing Brother Swing;Ron Sunshine & Full Swing / Hit that Jive, Jack!;The Graduates / Badsville;The Senders / It's Obdacious;Speak Easy Spies / Speak Real Low;Wally's Swing World / Fly Me To The Moon;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7887
P.S. Corporation & Engadiner Ländlerfründa;Dixie-Ländler;blues;Jazz;;;Heidiland;Maple leave Rag;Bless Was A Cow (Gygeli Polka);Since my best girl;Entertainer;Aender Enschadeiner;The Lama goes to Lima (S' Lama gaht nach Lima);Hello Dolly;Adelheidi's Lover;Ory's Creole Trombone;When the Saints;Donna Clara;Charleston;You are my Liabali (Du my's Liabali);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7888
Albert King;King Of The Blues Guitar;blues;Blues;YEAR: 1990;1990;Landromat Blues;Overall Junction;Oh, Pretty Woman;Funk - Shun;Crosscut Saw;Down Don't Bother Me;Born Under A Bad Sign;Kansas City;The Very Thought Of You;I Almost Lost My Mind;As The Years Go Passing;Cold Feet;I Love Lucy;You're Gonna Need Me;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7889
Frank Biner;Frankie B. is back in town;blues;;;;Like a Kid in a Candystore;Frankie B. is back in Town;It´s nice to see you again;Barely hangin´ in;I plead insanitiy;Try a little tenderness;8 miles from Oakland;Diamond Billy´s Uptown Bar - B - Que;I´m guilty (of loving you);Little money;Ain´t none so blind;Let´s twist;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7890
Johnny Ferreira & The Swing Machine;Crazy 'Bout a Saxophone;blues;;;;Rock On;Yes Indeed;Walk Right In;Crazy 'Bout a Saxophone;Mexico;My Baby Just Cares For Me;Burnin' Butter;A Pretty Girl;Rock 'n' Roll Oh Yeah;Main Squeeze;No! I Ain't Gonna Let You Go;Blue Bop;Wine, Women, & Song;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7891
Marvin Gaye;Love Songs: Bedroom Ballads;blues;Soul;;2002;Why Did I Choose You;She Needs Me;You Sure Love To Ball;Funny, Not Much;Soon I'll Be Loving You Again;This Will Make You Laugh;Funk Me;The Shadow Of Your Smile (Previously Unrealeased Alternate Vocal);I Wish I Didn't Love You So;Since I Had You;Feel All My Love Inside;I Won't Cry Anymore;Falling In Love Again;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7892
Liz McComb;Accustic Woman;blues;;;;Open Our Eyes;Don't let the Devil Ride(New);Motherless Child;Move On Up a Little Higher;Mary Don't You Weep;Morning Train;Sugar In My Bowl;In the Mood For Love;Steal Away;Soon I Will Be Done - Live(New);Live Together;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7893
Verschiedene;Blue Jeans;blues;;;;Konjunktur Cha-Cha;Wild One;Blue Jeans Boy;How do you do?;Wo meine Sonne scheint;Shout;Italien-Medlay;Wenn Teenager träumen;Ein kleines Einfamilienhaus;Ein Schiff wird kommen;Ich bin ein Mann;Unchained Melody;Roch around the Clock;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7894
Gynt Peer;Gynt Peer - Fairytale;blues;Blues;YEAR: 2002 ID3G:   0;2002;Welcome;Freddies Song;Summer Tale;Please Please Babe;Homegrown Juice;To Be Your Man;Sam's Cafe;Good Lord;Hallingcaster;I Can Tell You;Livin' The Live Ain't Easy;The Hunt;Fairytale;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7895
The Regulators;Consider It Done;blues;Blues;;1997;Gee Seven I Love Your Spots;Consider It Done;I Feel So Lonely;Back To This Planet;Bull's Eye;Diddly Squat;What's Up, Doc;Step Into My Office;Standing By;See If I Care;Cut The Crap;Bullet In My Back;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7896
Mutabor;Jaja;blues;Folk-Rock;YEAR: 2001 ID3G: 81;2001;Weil es jeder tut;Ich will weg;Ego;Das Eine;Jaja;Das ist Liebe;Fragezeichen;Alles im Griff;Nebenwirkung;Süße Lust;Kelch;Lisa;So gut;Maria Huana;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7897
Lou Ann Barton with Rockola & Stevie Ray Vaughanroad;The Thunderbroad;blues;Blues;;1999;Young & Dumb;I Feel Like Breaking Up Somebody's Home;He's Gotta Use His Head To Turn Me On;Someday;Diving Duck;Scratch My Back;Rock 'N Roll 800;Not Even Me;Natural Born Lover;Te Ni Nee Ni Nu;I'll Change That Too;Shake A Hand;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7898
Taj Mahal;The Natch'l Blues;blues;Blues;;1968;Good Morning Miss Brown;Corinna;I Ain't Gonna Let Nobody Steal My Jellyroll;Going Up To The Country, Paint My Mailbox Blue;Done Changed My Way Of Living;She Caught The Katy And Left Me A Mule To Ride;The Cuckoo;You Don't Miss Your Water ('Till Your Well Runs Dry);Ain't That A Lot Of Love;The Cuckoo (Alternate Version) [bonus track];New Stranger Blues [bonus track];Things Are Gonna Work Out Fine [bonus track];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7899
Bintangs;Alright Alright;blues;;0\nVrigin\nCDLS 58719\n;;Alright Alright;Four Women;Jump, Jump Josephine;Put in a dark place;Whooa Whooa;Almond Shaped Eyes;Precious You;Soul Rockin';Bring it to Jerome;I'm a Scarecrow;Fool in love;Pain Pain Pain;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7900
Francis Cabrel;Hors-Saison;blues;Blues;"""Paroles et musiques Francis Cabrel sauf \Depuis tourours\""""  - \""""I'v""""""";1999;Le Monde Est Sourd;Cent Ans De Plus;Presque Rien;Le Reste Du Temps;Rien De Nouveau;Loin Devant;Depuis Toujours;Comme Eux;Hell Nep Avenue;Hors-Saison;La Belle Debbie;Madame X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7901
Jaywalk;;blues;;;2003;You Will Make Your Way;Sugar Brown;Shy;She's Waiting;Meeting;I Feel;Dessert Of Stones;Dance;You Should;One Year Ago;Good Night;You Will Make Your Way (Remix);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7902
Cat Power;You Are Free;blues;Blues;;;I Don't Blame You;Free;Good Woman;Speak for Me;Werewolf;Fool;He War;Shaking Paper;Babydoll;Maybe Not;Names;Half of You;Keep on Runnin' (Crawlin' Black Spider);Evolution;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7903
Benoit Blue Boy;Parlez vous français;blues;Blues;YEAR: 1990 ID3G:   0;1990;Benoit Blue Boy - Elle rentre dedans;Benoit Blue Boy - Oh chérie oh;Benoit Blue Boy - La porte en arrière;Benoit Blue Boy - Assis la nerveux;Benoit Blue Boy - Petite fille;Benoit Blue Boy - Ils sont partis;Benoit Blue Boy - Louisiana;Benoit Blue Boy - Qu'est ce que t'en f'ras;Benoit Blue Boy - J'marche doucement;Benoit Blue Boy - Angela;Benoit Blue Boy - Parlez vous français;Benoit Blue Boy - Téléphone Port Arthur;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7904
Russ Wilson & His Mighty Men;Roaring At The Red Lion;blues;R&B;;;Intro by Bill Hunt;The Hustle Is On;The Chicken and The Hawk;It's A Crime;Farther Up The Road;You Know It Ain't Right;She Moves Me;Jump Jive and Wail;Jail Bait;Please Accept My Love;Pinetop's Boogie;Roll Your Money Maker;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7905
Clemens Otte & Co;The Great R&R Show CD2;blues;Acoustic;;2001;The Last Time;Satisfaction;Nights In White Satin;Under The Boardwalk;Out Of Time;Let`s Spend The Night Together;Lady Jane;Ruby Tuesday;Mother`s Little Helper;Play With Fire;Sympathy For The Devil;Wonderful Tonite;Loch In Der Tasche;Wild Thing;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7906
¸­¨Ø¶²;RPG;blues;;;;Wonderful World;RPG(¨¤¦â§êºt¹CÀ¸);In Your Arms;DEPARTURES;Äõ®Û§{ªº¶É±×«×;Dreaming I was Dreaming(¹Ú¼Ö¶é);What I Hold (Is Your Love)µ¹§ÚªÅ¶¡;Can you celebrate;Feel Like dance(¥u·Q°_);Heart Beat(Á¿¦A¨£);Can't stop falling in love(¤@³õ»~·|);¬Û«H·R;¬Û«H·R(maiden mix);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7907
Ray Bryant (Piano Solo);Plays Blues And Ballads;blues;Piano Solo;;1991;Basin Street Blues;I Gotta Right To Sing The Blues;Medley: She's Funny That Way / Memories Of You / I Surrenderdear;In De Backroom;My One And Only Love;Black And Blue;If I Can Just Make It Into Heaven;I Can't Get Started;Tin Roof Blues;Gee Baby Ain't I Good To You;Blues In The Pulpit;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7908
serenade;Peaceful;blues;;;;01;02;03;04;05;06;07;08;09;10;11;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7909
Various Artists;That Lonely Feeling Called the Blues;blues;Blues;YEAR: 2000 ID3G:   0;2000;Jonnie Bassett - Walk My Blues Away;Irene Reid - I'll Take You Back;J. J. Malone - Sittin' Here Thinkin';Willie Willis - What's on Your Mind;Fillmore Slim - Down on the Farm;Etta Jones - Please Mr. Johnson;Arthur Williams - Mojo Ain't Working;J. J. Malone - Long Way From San Antone;"""Robert \Bilbo\"""" Walker - Mystery Train""""""";Big Al Dupree - Positive Thinking;Johnie Bassett - Sweet Potato Pie;Tommy Bankhead - The Bright Lights;Charles Earland - Honky Tonk;Irene Reid - I'm Walking;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7910
Gov't Mule;Gov't Mule;blues;Blues;YEAR: 1995 ID3G:   0;1995;Grinnin' In Your Face;Mother Earth;Rocking Horse;Monkey Hill;Temporary Saint;Trane;Mule;Dolphineus;Painted Silver Light;Mr. Big;Left Coast Groovies;World Of Difference;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7911
Dick Wellstood;A Night in Dublin;blues;Jazz;YEAR: 2001;2001;Maple Leaf Rag;Maple Leaf Rag;Pork and Beans;Fig Leaf Rag;Russian Rag;Pork and Beans;Carolina Shout;Kitten on the Keys;Ain't Misbehavin';Russian Rag;I've Got a Feeling I'm Falling;Snowy Morning Blues;Handful of Keys;Carolina Shout;Giant Steps;Fats Waller Medley: Keepin' Out Mischief Now/Ain't Misbehavin'/Honeysuc;I Concentrate on You;Viper's Drag;Handful of Keys;Sophisticated Lady;Paganini's Thing;Caravan;Giant Steps;Alice Blue Gown;blank;I Concentrate on You;blank;Superstar;blank;Ellington Suite: Prelude to a Kiss/Sophisticated Lady/Perdidio/Caravan;Just the Blues;;;;;;;;;;;;;;7912
Various Artists;Harvest Jazz And Blues Festival (Fredericton, NB, Canada);blues;Blues;;;Double Life/Roger Howse & Ruff Ideas;Messin' With The Kid/Downtown Blues Band;Red House/Lloyd Hanson Blues Explosion;All Your Love/Joe Murphy & The Water Street Blues Band;Real Life/AKA;Backwater Blues/Long John Baldry;Hush Now And Don't Explain/Ranee Lee;The Split/Mike Murley;Three For Rose/Tony George;After You've Gone/Lenny Solomon;Windsprite/Cosmic Quartet;Lady Bird/Hans Martini;Walz For Bill Evans/Jazz Generation;Train Go Home/Chad McQuarrie;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7913
Angel;"""Angel Sings Janis \Live\""""""""""";blues;;;;Move Over;Down on me;Get it while you can;Piece of my heart;Me and Bobby McGee;Cry Baby;Mercedez;Summertime;Half Moon;As good as you've been;Try;Ball & chain;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7914
Luther Allison;Let s try It Again;blues;blues;;;Serious;Backtrack;Let s Try It Again;Freedom;Life Is A Bitch;Just Memories;Fight;Bad News Is Coming;Just My Guitar (And Me);Now You Got It;Let s Have A Little Talk;The Dock Of The Bay;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7915
Various Artists;T.A.o.S. 18;blues;Blues;ID3G:   0;;Sylvan / Deep Inside;Mostly Autumn / The Spirit Of Autumn Past;PurPeLoid / A Bridge (Back To Itself);Tenhi / Jälen;The FLower Kings / Silent Inferno;Belasco / And As You Ae;The Cancer Conspiracy / Loft Compilation;König, Klaus / Dremland;Proto-Kaw / Incomudro;Henderson, Scott / Dat's Da Way I Go;The Final Cut / In The Flesh;Fish / Clock Moves Sideways (live);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7916
Various Artists;Speed Ball No Room Squares V;blues;Blues;;;Lee Morgan/Speedball;Donald Byrd/Dixie Lee;John Patton/Latona;Bobby Hutcherson/Una Muy Bonita;Horace Silver/Mexcan Hip Dance;Duke Pearson/Sweet Honey Bee;Jack Wilson/Do It;Horace Silver/Psychedelic Sally;Lee Morgan/Hey Chico;Lonnie Smith/See Saw;Lou Donaldson/Turtle Walk;Grant Green/The WinDJammer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7917
Salacious Crump;The Blues The Science and the Watermelon;blues;;;1996;Bluefonk isa fact;Dugg-Egg;Bluw My Mind;Azuric Jelly;Bella Soda;Tahiti Dawn;Oceanspray;Arqunois Memories;Melting Horizon;Sardies Dream;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7918
Nat King Cole;Sampler;blues;;;;Love is a many splendored thing;Moon love;Tenderly;Coquette;Smile;Ramblin'rose;Stardust;Tell me all about yourself;Answer me my love;When my sugar walks down;Mona Lisa;Just you just me;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7919
Tom Ball & Kenny Sultan;Too Much Fun;blues;;;;Too Much Fun;My Gal;Chicken Ala Blues;American Medley;Long Legged Woman;It Should've Been Me;How Can I Miss You When You Won't Go Away;Your Mind Is In The Gutter;Fly Hen Blues;Rake And Ramplin'/Table In Heaven;Days Like This;A Dollar Down;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7920
Blues Brothers;Briefcase Full of Blues;blues;Blues;LABEL = Atlantic Recording Corporation\nID = SD19217-2\nUPC = 7567-815;1978;Opening: I Can't Turn You Loose;Hey Bartender;Messin' With the Kid;(I Got Every Thing I Need) Almost;Rubber Biscuit;Shot Gun Blues;Groove Me;I Don't Know;Soul Man;"""\B\"""" Movie Box Car Blues""""""";Flip, Flop & Fly;Closing: I Can't Turn You Loose;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7921
Patrick Sweany Band;henryfordbedroom;blues;Blues;;2003;I'll take care of you;Pecan Trees;Gemini Blues;Smokestacks;More Better;Rain in the Delta;Calm Me Down;Wastin' Time;Bad Luck, Bad Luck;'01 Blues;Evening Sun;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7922
Ella Fitzgerald;Ella Fitzgerald CD2;blues;Jazz;YEAR: 2000;2000;HOW HIGH THE MOON;IT'S ONLY A PAPER MOON;LOVE AND KISSES;BILLY;FLYING HOME;ELLA;COOCHI COOCHI COO;I'M JUST A JITTERBUG;WHEN MY SUGAR WALKS DOWN THE STREET;DIPSY DOODLE;LOUISVILLE K-Y;WOE IS ME;YOU'RE GONNA LOSE YOUR GAL;BIG BOY BLUE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7923
Various Artists;Absolutely The Best Of The Blues;blues;;;;Shame, Shame, Shame - Jimmy Reed;Boogie Chillun - John Lee Hooker;Stormy Monday - T-Bone Walker;Don't Think 'Cause You're Pretty;One Way Out - Elmore James;Good Rockin' Tonight - Roy Brown;Candy Man - Mississippi Fred McDowell;Baby Please Don't Go - Big Joe Wlliams;Got To Move - Mississippi Fred McDowell;Rooster Blues - Lightnin'Slim;Walk On - Sonny Terry & Brownie McGhee;Big Boss Man - Jimmy Reed;My Baby - Lowell Fulson;Recession Blues - BB King;Hoochie Coochie Man - Muddy Waters;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7924
Devil In A Woodpile;Division Street;blues;;;;Big Boat;I Shall Not Be Moved;I'm A Steady Rollin' Man;Before They Get Me Down;Wrong Woman;Lepidoptera;My Baby Leavin';Walkin' In The Rain;Wake Up Baby;I Feel Like Steppin' Out;See Happy Song;Samson and Delilah;Manifold;Devil In The Woodpile;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7925
Sam;Hugo;blues;;;1995;I, L.., L.., Love You;Wild, Wild Boy;I Really Don't Know;The Champs Elysées;The Jailer;It's A Crying Shame;Out Stepped Julie;Two Timed;Why Don't You, Why?;Josey;Obituary;We're Gonna Ride;She's A Runaway;We're Not In Heaven;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7926
Richie Milton & The Lowdown;Let Me Tell You More;blues;Blues;Published by Blues Matters!  (http://www.bluesmatters.com);2001;Keep My Engine Clean;In Temptation I'll Be Strong;Walking Your Shoes;Reaching For Diamonds;You Don't Shake It;Let Me Tell You More;Moonlight at Midnight;I See Love;Speechless;Don't Walk Away;Who's Been Teaching You?;Crazy Ole Man;Stay Here and Dance;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7927
Billy Gregory;Its a bluesy day;blues;;;;Time and money;Down at the Barbaque;Running trough the Bryers;Sweet Disposition;Sweet home chicago;Shake it, shake it;No more;Cocaine killed my woman;Aint got you;If you dont love me;Flip flop and fly;Didnt we ramble;The bells;Crackling grits;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7928
